CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 146.035156 1764644199.5278
MEM 146.035156 1764644199.6355
MEM 146.035156 1764644199.7447
MEM 146.035156 1764644199.8527
MEM 105.023438 1764644199.9612
MEM 106.386719 1764644200.0696
MEM 114.054688 1764644200.1799
MEM 117.847656 1764644200.2879
MEM 118.902344 1764644200.3970
MEM 120.500000 1764644200.5050
MEM 122.417969 1764644200.6136
MEM 123.949219 1764644200.7216
MEM 127.988281 1764644200.8300
MEM 128.816406 1764644200.9390
MEM 129.628906 1764644201.0482
MEM 130.347656 1764644201.1574
MEM 130.941406 1764644201.2676
MEM 132.628906 1764644201.3757
MEM 140.664062 1764644201.4858
MEM 144.789062 1764644201.5944
MEM 150.179688 1764644201.7029
MEM 152.347656 1764644201.8112
MEM 154.335938 1764644201.9204
MEM 154.804688 1764644202.0289
MEM 160.332031 1764644202.1377
MEM 157.234375 1764644202.2469
MEM 177.035156 1764644202.3560
MEM 176.187500 1764644202.4642
MEM 159.367188 1764644202.5732
MEM 160.253906 1764644202.6812
MEM 161.746094 1764644202.7903
MEM 164.152344 1764644202.8978
MEM 165.414062 1764644203.0071
MEM 165.730469 1764644203.1161
MEM 167.839844 1764644203.2251
MEM 170.976562 1764644203.3331
MEM 175.007812 1764644203.4440
MEM 177.417969 1764644203.5531
MEM 181.378906 1764644203.6621
MEM 184.718750 1764644203.7705
MEM 188.531250 1764644203.8791
MEM 190.195312 1764644203.9881
MEM 194.132812 1764644204.0977
MEM 194.132812 1764644204.2066
MEM 195.808594 1764644204.3157
MEM 198.695312 1764644204.4251
MEM 200.316406 1764644204.5341
MEM 202.070312 1764644204.6428
MEM 203.605469 1764644204.7518
MEM 207.363281 1764644204.8613
MEM 211.859375 1764644204.9712
MEM 214.312500 1764644205.0798
MEM 215.507812 1764644205.1902
MEM 216.457031 1764644205.2992
MEM 217.218750 1764644205.4090
MEM 220.410156 1764644205.5182
